region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state,lat,long
1290,281.4953685003494,2004.0,180,1,2,6.0,7622,268.4855428146544,8589,6686,1120,6564,126,1115,4238,33.47621,-86.715994
1290,841.9922215623071,2017.0,1371,105,0,8.0,7622,243.77704142681793,8589,6686,3088,1262,764,869,4238,33.1717,-86.2713
1290,158.992553284127,2004.0,153,9,5,6.0,7622,349.7679101909644,8589,6686,1120,6564,1854,2026,4238,33.455361,-86.962474
1290,400.85695684529026,2015.0,1605,39,3,6.0,7622,241.61052327942696,8589,6686,2134,6564,1593,2026,4238,33.6035,-86.4668
1290,200.64121457168994,2011.0,421,43,5,6.0,7622,301.23876070929754,200,6686,2541,6564,1593,1700,4238,33.4679,-84.4806
1290,304.85506688344014,2005.0,371,10,0,4.0,7622,301.23876070929754,8589,433,2541,6564,1593,1700,4238,35.7173,-86.9048
1290,331.2743157187284,2008.0,94,1,0,4.0,7622,200.22985648226822,8589,6686,1120,249,126,2026,4238,33.339133,-86.920052
1290,419.1579058227502,2000.0,1371,33,3,8.0,7622,243.77704142681793,8589,433,2541,766,260,1336,4238,33.6328,-86.6493
1290,525.6682185974191,1955.0,1371,2,2,8.0,7622,248.93423559237823,8589,6686,1120,1262,1816,158,4238,34.6205,-86.551
1290,163.49745907932487,1996.0,696,67,5,4.0,7622,308.7566064934906,8589,6686,2134,6564,1816,158,4238,33.455361,-86.962474
1290,727.9257673114247,2018.0,347,45,3,6.0,447,341.33676254581144,8589,6686,3088,6564,1593,1700,4238,33.521,-86.8066
1290,691.0494960387041,2017.0,484,6,2,6.0,7622,35.69912832763213,8589,1764,3088,6564,498,2026,4238,33.52,-86.79
1290,381.926236893881,2013.0,371,4,2,6.0,7622,243.77704142681793,8589,6686,2541,6564,166,1115,4238,33.515444,-86.793624
1290,160.80546633985648,2000.0,116,11,5,6.0,7622,342.0308151451333,8589,6686,2134,6564,1816,711,4238,33.455361,-86.962474
1290,626.3362918727254,2015.0,1605,26,2,6.0,447,363.81698195212624,8589,6686,3088,6564,1593,1700,4238,33.521,-86.8066
1290,639.6060539101314,2014.0,696,19,2,6.0,663,124.76072783516025,8589,1764,2541,6564,1096,869,4238,33.52,-86.79
1290,703.4774482922774,2017.0,484,15,2,6.0,7622,154.5421304291481,8589,1764,3088,6564,498,1115,4238,33.52,-86.79
1290,727.9257673114247,2018.0,347,92,3,6.0,7622,256.21989895323156,8589,6686,1120,6564,1593,1700,4238,33.521,-86.8066
1290,221.40310048142786,2014.0,1605,2,5,6.0,7622,365.5992445249182,8589,6686,2541,6564,1593,1700,4238,34.1761,-86.8298
1290,478.9420655538506,2016.0,266,7,2,6.0,7622,124.2593277690695,8589,1764,2134,6564,306,1700,4238,33.52,-86.79
1290,758.706594954402,2019.0,1605,7,2,6.0,7622,92.76412712281447,8589,1764,2541,6564,1096,1700,4238,33.52,-86.79
1290,205.97339114175236,2010.0,1371,8,5,4.0,7622,307.0295682325073,8589,6686,2134,6564,1816,1115,4238,33.455361,-86.962474
1290,569.3996569318394,2013.0,343,39,0,6.0,7622,215.8894302519307,8589,6686,2134,6564,1593,1115,4238,33.925578,-84.836041
1290,599.0495110379757,2014.0,180,5,2,8.0,7622,233.27992817465926,8589,6686,2541,6564,1854,711,4238,33.669601,-86.817617
1290,279.0819436401019,2011.0,421,20,0,6.0,7622,322.9211362404746,8589,6686,2541,6564,1593,1115,4238,33.120694,-86.493482
1290,619.657867648888,2019.0,421,4,2,6.0,7622,98.32001401324236,8589,6686,2541,6564,1593,869,4238,32.9229,-86.545
1290,639.5795827671798,2020.0,421,43,2,6.0,7622,116.72763608638559,8589,6686,2541,6564,1593,711,4238,32.9229,-86.545
1290,539.5830443180877,2019.0,116,3,1,6.0,7622,154.32545380766106,8589,6686,2134,6564,1593,869,4238,32.9229,-86.545
1290,626.2422118566345,2018.0,421,27,2,6.0,7622,141.64579811218118,8589,6686,3088,6564,1593,2026,4238,32.9229,-86.545
1290,526.2787746732753,2017.0,204,4,2,6.0,7622,99.66360289215339,8589,1764,2541,6564,1816,2026,4238,33.52,-86.79
1290,524.5526192895112,2011.0,347,45,1,6.0,447,322.4114480631008,8589,6686,2541,6564,1593,2026,4238,33.168322,-87.491902
1290,391.0394052406101,2015.0,357,10,1,6.0,7622,258.79213561597703,8589,6686,2134,6564,1593,1115,4238,33.168322,-87.491902
1290,408.1571712662406,1991.0,1371,33,1,8.0,7622,180.12040899204987,8589,6686,1120,6564,260,1700,4238,33.669601,-86.817617
1290,195.98765003033444,1999.0,484,63,5,6.0,7622,298.3659051349815,8589,6686,1120,6564,1854,711,4238,33.455361,-86.962474
1290,184.77095738314475,2003.0,1371,2,5,4.0,7622,317.41555284373624,8589,6686,2134,6564,306,1700,4238,33.455361,-86.962474
1290,221.37445693550262,2005.0,696,67,5,4.0,7622,313.24219926921063,8589,6686,2134,6564,1816,711,4238,33.455361,-86.962474
1290,206.6968606867854,2009.0,72,5,5,5.0,7622,321.4980142876077,8589,6686,2134,6564,1816,1115,4238,33.455361,-86.962474
1290,234.0320710917054,2001.0,696,8,5,6.0,7622,372.4405784974477,8589,6686,1120,6564,1854,2026,4238,33.3967,-86.8346
1290,218.52529509707716,2006.0,116,15,5,6.0,7622,275.35780731145167,8589,6686,2134,6564,1816,2026,4238,33.455361,-86.962474
1290,710.8578864633373,2014.0,696,9,2,6.0,663,198.13093501866123,8589,1764,2541,6564,1096,869,4238,33.52,-86.79
1290,781.8212349893031,2020.0,1605,7,2,8.0,7622,43.54808051418986,8589,1764,1120,6564,306,2026,4238,33.52,-86.79
1290,620.8760203159374,2017.0,371,2,2,6.0,7622,112.49131994971711,8589,1764,2541,6564,498,711,4238,33.52,-86.79
1290,556.1777750797173,2018.0,116,2,2,6.0,7622,73.80818667782029,8589,1764,2134,6564,1816,2026,4238,33.52,-86.79
1290,526.2787746732753,2017.0,179,2,2,6.0,101,152.87511379194294,8589,433,2134,6564,1816,2026,4238,33.52,-86.79
1290,678.4563358306201,2019.0,1605,9,2,6.0,663,48.54659787945699,8589,1764,2541,6564,1096,1336,4238,33.52,-86.79
1290,209.72156969913044,2010.0,179,5,5,4.0,7622,280.68256088563476,200,433,2134,6564,257,557,4238,33.455361,-86.962474
1290,518.7634675867401,2008.0,347,21,2,6.0,447,305.91204802630193,8589,433,3088,1262,764,1115,4238,33.493,-86.8
1290,149.69287946087363,1997.0,116,11,5,6.0,7622,335.0716052581509,8589,6686,2134,6564,1816,158,4238,33.455361,-86.962474
1290,445.5686540709756,2009.0,696,2,2,6.0,7622,343.1639047294799,8589,6686,3088,766,764,1115,4238,32.8355,-86.6425
1290,443.7918944426074,2012.0,484,63,1,6.0,7622,264.53124434578325,8589,1764,1120,6564,1854,1115,4238,34.2056,-86.85834
1290,379.99560955763786,2013.0,266,17,5,4.0,7622,244.83477647018674,8589,1764,3088,6564,1854,711,4238,34.2056,-86.85834
1290,191.2525780299104,1998.0,484,35,5,6.0,7622,372.4405784974477,8589,6686,3088,6564,1854,2026,4238,33.910639,-86.348897
1290,330.2044184599129,2011.0,1605,229,0,6.0,7622,308.20968117563024,8589,6686,2134,1262,764,2026,4238,34.0378,-84.5038
1290,206.72696539530645,1972.0,180,10,1,6.0,7622,239.52550140124026,8589,6686,1120,1262,306,1115,4238,33.5409,-86.7495
1290,894.9357797358045,2019.0,696,26,3,8.0,7622,130.875841699901,8589,6686,3088,1262,764,2026,4238,33.345723,-86.767445
1290,191.2525780299104,2009.0,179,7,5,4.0,7622,263.45650271035277,200,6686,2134,6564,1816,2026,4238,33.455361,-86.962474
1290,102.25758158519707,2005.0,1371,25,1,4.0,7622,369.5957324572927,8589,6686,2134,766,1816,711,4238,33.4816,-86.859
1290,328.8742334076648,2005.0,421,3,0,6.0,7622,195.2820071497498,8589,6686,2134,766,1816,143,4238,33.4188,-86.7867
1290,626.2690929128136,2016.0,696,48,2,6.0,7622,254.29808471707932,8589,6686,1120,6564,1096,557,4238,33.669601,-86.817617
1290,985.9547279863643,2001.0,2,1,2,8.0,7622,131.34885409544896,8589,6686,1120,766,126,869,4238,34.586557,-83.761243
1290,450.32154195659797,2017.0,49,2,1,6.0,7622,246.86164716810768,8589,433,2134,6564,1593,1115,4238,33.168322,-87.491902
1290,494.8791490781385,2012.0,696,21,1,6.0,7622,321.6825805281215,8589,6686,3088,6564,1593,1336,4238,33.168322,-87.491902
1290,396.18615386378696,2007.0,696,1,1,6.0,7622,326.44779439944335,8589,6686,2541,6564,1593,1700,4238,34.1761,-86.8298
1290,470.884962185099,2011.0,1605,21,0,8.0,7622,335.2062248434073,8589,6686,3088,1262,764,2026,4238,33.8374,-86.2552
1290,256.6319190308288,2001.0,1605,1,5,6.0,7622,257.21714879510444,8589,6686,2541,6564,1593,1700,4238,33.5363,-87.051
1290,206.6968606867854,2006.0,38,7,5,6.0,7622,338.85889294896737,8589,6686,2134,6564,1816,2026,4238,33.455361,-86.962474
1290,261.74122528166464,2011.0,169,20,2,6.0,7622,332.202075402707,8589,6686,2541,6564,1854,1336,4238,33.7392,-86.7726
1290,339.7448424596538,2008.0,180,1,2,6.0,7622,280.04057408403247,8589,6686,1120,1262,1816,1115,4238,33.242941,-86.817312
1290,202.17508728546966,2003.0,343,25,5,8.0,7622,344.33353799719725,8589,6686,1120,6564,1854,711,4238,33.455361,-86.962474
1290,307.11940013844435,2013.0,421,27,2,6.0,7622,299.1800754942688,8589,6686,2134,766,1854,2026,4238,33.421,-86.783
1290,215.61972906744407,2012.0,266,43,5,4.0,7622,315.730837510416,8589,6686,2134,6564,257,1115,4238,33.455361,-86.962474
1290,167.91428593070168,2006.0,1605,39,5,6.0,7622,353.5315348072639,8589,6686,2134,6564,1816,2026,4238,33.455361,-86.962474
1290,639.67222827258,2012.0,1605,21,2,6.0,7622,186.11034507786258,8589,6686,2541,6564,1593,2026,4238,34.9506,-85.2432
1290,203.7005690331948,2010.0,1371,8,5,4.0,7622,306.8479483714674,8589,6686,2134,6564,1816,1115,4238,33.455361,-86.962474
1290,293.34431052755605,2007.0,182,7,2,6.0,7622,320.7775688872787,8589,6686,2134,766,1854,2026,4238,33.7299,-86.6451
1290,985.9547279863643,2021.0,1371,52,2,8.0,7622,128.48343419490988,8589,6686,3088,1262,1854,557,4238,33.772519,-86.475191
1290,651.5687981046467,2017.0,134,8,2,6.0,7622,246.55288183018664,8589,6686,3088,1262,1854,2026,4238,33.772519,-86.475191
1290,479.1054667356992,2019.0,1371,21,2,4.0,7622,115.96101942006105,8589,6686,3088,1262,1854,557,4238,33.772519,-86.475191
1290,35.1022656069564,2017.0,343,77,5,6.0,7622,135.389033770807,8589,6686,2541,6564,1593,1700,4238,33.4816,-86.859
1290,260.4707297158776,2007.0,55,2,2,4.0,7622,220.6653283751732,8589,433,2134,249,260,1336,4238,33.353832,-86.866751
1290,593.3795845835343,2017.0,1371,18,2,6.0,7622,175.0793876237633,8589,1764,2541,6564,1096,2026,4238,33.52,-86.79
1290,206.6968606867854,2006.0,371,12,5,4.0,7622,367.4134284670297,8589,6686,2134,6564,1816,1115,4238,33.455361,-86.962474
1290,329.13199368779027,2013.0,696,15,0,4.0,101,291.47396308500777,8589,6686,2134,766,257,711,4238,33.9135,-84.6859
1290,723.036021058484,2018.0,1605,15,2,6.0,7622,133.1146232162535,8589,1764,2541,6564,1096,2026,4238,33.52,-86.79
1290,786.3844602215556,2019.0,421,7,2,6.0,7622,91.46924337725295,8589,1764,1120,6564,306,2026,4238,33.52,-86.79
1290,673.3711229295998,2016.0,696,6,2,6.0,663,154.8254524696847,8589,1764,2541,6564,1096,869,4238,33.52,-86.79
1290,383.6001221570268,2013.0,1605,37,5,4.0,7622,343.9723828294741,8589,1764,2134,6564,1854,1336,4238,34.2056,-86.85834
1290,206.72696539530645,2002.0,696,67,3,4.0,7622,305.1404871832077,8589,6686,2134,1262,1816,2026,4238,33.6989,-84.7454
1290,174.77763267012546,2007.0,1605,39,5,6.0,7622,306.7029985319367,8589,6686,2134,6564,1816,711,4238,33.455361,-86.962474
1290,368.2581204972695,2013.0,696,67,0,4.0,101,294.83621707271834,8589,6686,2134,766,1816,557,4238,33.354047,-86.866493
1290,248.82619220647558,2008.0,421,43,3,4.0,7622,297.2610272798504,8589,6686,2134,6564,1816,2026,4238,33.6989,-84.7454
1290,721.9461329096272,2012.0,262,7,3,8.0,7622,195.8816104254657,8589,6686,2541,6564,1593,1700,4238,33.669601,-86.817617
1290,181.51729439204792,1988.0,1371,3,5,6.0,7622,327.8428275911056,200,6686,2541,6564,1593,1700,4238,33.3224,-86.9657
1290,526.2787746732753,2020.0,421,7,1,6.0,7622,82.85179147960467,8589,6686,2134,6564,1593,1336,4238,32.9229,-86.545
1290,626.2690929128136,2020.0,421,24,2,6.0,7622,22.927161516382185,8589,6686,1120,6564,1593,869,4238,32.9229,-86.545
1290,691.0244770447526,2019.0,421,20,3,6.0,7622,118.06819657411131,8589,6686,2134,6564,1593,711,4238,32.9229,-86.545
1290,391.0394052406101,2009.0,696,5,1,6.0,7622,226.3657452964895,8589,6686,2541,6564,1593,869,4238,33.168322,-87.491902
1290,739.8383953097043,2016.0,343,4,2,6.0,663,128.0031807000019,8589,1764,1120,6564,306,1336,4238,33.52,-86.79
1290,727.865546248091,2018.0,347,2,2,6.0,663,136.21917635320455,8589,1764,3088,6564,1096,1115,4238,33.52,-86.79
1290,774.9972478431712,2012.0,1605,14,3,6.0,7622,95.11643681927329,8589,6686,3088,6564,1593,2026,4238,34.9506,-85.2432
1290,362.28620842841883,2013.0,163,1,0,6.0,447,242.69734139370752,8589,6686,2541,6564,1593,1336,4238,33.546749,-86.539801
1290,499.2215378121574,2016.0,1605,6,0,6.0,7622,216.87950663346933,8589,6686,2541,6564,1593,711,4238,33.546749,-86.539801
1290,524.904295920532,2017.0,1605,6,0,6.0,7622,219.41405157193404,8589,6686,2541,6564,1593,1115,4238,33.544096,-86.534376
1290,362.28620842841883,2014.0,163,2,0,6.0,447,193.29885190555262,8589,6686,2541,6564,1593,557,4238,33.546749,-86.539801
1290,191.2525780299104,1994.0,1605,5,1,8.0,447,327.1464085795652,8589,433,1120,1262,764,2026,4238,33.170804,-86.28202
1290,751.6715347607627,2018.0,696,16,2,6.0,7622,134.56425549164106,8589,1764,3088,6564,498,1115,4238,33.52,-86.79
1290,579.2776453439931,2017.0,421,4,2,6.0,7622,168.43118232439656,8589,1764,2134,6564,1096,869,4238,33.52,-86.79
1290,495.0865583506721,2013.0,204,3,2,6.0,7622,201.19095859376193,8589,1764,2541,6564,260,711,4238,33.52,-86.79
1290,678.4563358306201,2017.0,421,10,2,6.0,7622,156.734300608624,8589,1764,3088,6564,1096,2026,4238,33.52,-86.79
1290,550.2929941939877,2017.0,116,2,2,6.0,7622,116.07600348740772,8589,1764,2134,6564,1816,2026,4238,33.52,-86.79
1290,556.1777750797173,2019.0,696,1,2,6.0,663,77.48150790607397,8589,1764,2541,6564,1816,869,4238,33.52,-86.79
1290,462.5585476275393,2016.0,343,77,3,6.0,7622,207.64515662193057,8589,6686,1120,1262,1816,1115,4238,33.500813,-86.872046
1290,116.56341797648287,2005.0,696,1,2,4.0,7622,348.49745049764243,8589,6686,2134,1262,1816,1115,4238,33.1098,-86.756
1290,221.40310048142786,2005.0,169,20,5,6.0,7622,372.4405784974477,8589,6686,2541,6564,1854,711,4238,33.455361,-86.962474
1290,715.8082353941879,2016.0,1371,135,3,6.0,7622,266.891576640238,8589,6686,3088,6564,1593,1700,4238,33.521,-86.8066
1290,786.4982932251002,2017.0,1371,52,3,8.0,7622,215.5957440560678,8589,6686,1120,1262,1854,1115,4238,33.5066,-86.7428
1290,362.28620842841883,2008.0,116,2,2,6.0,7622,274.1876280262818,8589,6686,1120,1262,257,1336,4238,33.242977,-86.817334
1290,341.8385357707855,2014.0,696,1,2,4.0,7622,285.79176031600485,8589,6686,2134,766,260,2026,4238,33.243067,-86.817398
1290,408.2489688547754,2014.0,421,9,2,4.0,7622,271.73414688615327,8589,6686,2134,1262,1854,869,4238,33.242977,-86.817334
1290,214.88889294225444,2006.0,484,3,5,6.0,7622,315.788898707663,8589,6686,3088,6564,1854,869,4238,33.455361,-86.962474
1290,181.51729439204792,2006.0,1371,13,2,6.0,7622,319.1645938750907,8589,6686,1120,1262,1854,557,4238,33.7386,-86.4394
1290,352.1703777057356,2010.0,696,26,5,6.0,7622,320.05832973118805,8589,6686,2541,6564,1593,1700,4238,33.521,-86.8066
1290,391.3802669730914,2007.0,1371,52,1,6.0,7622,313.37453396372075,8589,6686,3088,6564,1593,1115,4238,34.9506,-85.2432
1290,188.01588165566804,2006.0,116,15,5,6.0,7622,305.30893269200334,8589,6686,2134,6564,1816,711,4238,33.455361,-86.962474
1290,495.1663142907855,2017.0,347,3,1,6.0,7622,294.8882537216225,8589,6686,2541,6564,1593,2026,4238,34.9506,-85.2432
1290,202.17508728546966,2010.0,163,19,5,6.0,7622,318.612650239053,8589,6686,2541,6564,1593,1700,4238,34.4965,-84.9345
1290,203.7005690331948,2009.0,179,23,5,4.0,7622,306.6845849703442,8589,6686,1120,6564,1816,2026,4238,33.455361,-86.962474
1290,261.74122528166464,2004.0,204,3,0,4.0,7622,210.34453471425653,8589,6686,3088,6564,1593,1700,4238,33.4653,-86.8082
1290,460.82972381478487,2018.0,1371,49,1,4.0,7622,212.9282854138638,8589,1764,2134,6564,1816,557,4238,34.2056,-86.85834
1290,184.80361062629362,1999.0,128,3,5,6.0,7622,306.7006969259302,8589,6686,2134,6564,1816,1700,4238,33.455361,-86.962474
1290,626.3362918727254,2015.0,1605,26,2,6.0,447,354.7055484697585,8589,6686,3088,6564,1593,1700,4238,33.521,-86.8066
1290,285.0875810310067,2011.0,163,19,0,5.0,7622,267.8308964642942,8589,6686,2134,1262,1816,1115,4238,33.4951,-86.8059
1290,665.7546038483223,2013.0,1371,33,2,6.0,447,314.9554236624021,8589,6686,3088,6564,1593,1700,4238,33.521,-86.8066
1290,567.8855266022597,2015.0,180,19,0,4.0,7622,215.42802776781468,8589,6686,2541,6564,1816,1115,4238,33.669601,-86.817617
1290,331.1674391602843,2005.0,421,3,0,6.0,7622,195.2820071497498,8589,6686,2134,766,1816,143,4238,33.4188,-86.7867
1290,104.73879268726978,1988.0,1605,1,1,6.0,7622,241.61052327942696,8589,433,3088,6564,1854,1336,4238,33.935213,-86.017456
1290,883.4874867342813,2018.0,1371,1,3,8.0,447,178.9546769715962,200,6686,3088,1262,764,1336,4238,34.932873,-80.278416
1290,351.92500490090134,2014.0,266,4,2,4.0,7622,272.692804581391,8589,6686,2134,249,1854,869,4238,33.4188,-86.7867
1290,597.5348769195905,2019.0,1605,3,0,6.0,7622,90.57425043477274,8589,6686,1120,1262,1096,2026,4238,33.4188,-86.7867
1290,646.1989839154367,2020.0,421,20,2,6.0,7622,80.53053076312025,8589,6686,2134,6564,1593,711,4238,32.9229,-86.545
1290,690.7742507567575,2020.0,116,6,3,6.0,7622,148.9299476927603,8589,6686,2541,6564,1593,2026,4238,32.9229,-86.545
1290,546.5025483386513,2021.0,696,46,0,6.0,7622,86.3169938438862,8589,6686,2134,6564,1593,2026,4238,32.9229,-86.545
1290,477.27304695734944,2008.0,696,4,2,6.0,7622,325.814342520077,8589,6686,3088,766,1854,42,4238,32.889405,-86.623027
1290,524.72083389234,2015.0,180,4,0,6.0,7622,263.33551372234297,8589,6686,3088,1262,1854,1115,4238,32.9229,-86.545
1290,689.7726837222056,2015.0,357,4,2,8.0,7622,262.06885948568845,8589,6686,1120,1262,1854,2026,4238,33.3813,-86.7046
1290,372.1416124335899,2010.0,1605,3,5,6.0,7622,287.29969875096435,8589,6686,3088,6564,1593,1700,4238,33.168322,-87.491902
1290,663.2445789007389,2019.0,1371,135,2,8.0,7622,171.9148524313538,8589,6686,3088,6564,1593,869,4238,33.7606,-84.7477
1290,905.1486092140061,2017.0,180,4,3,8.0,7622,216.4224881644398,8589,6686,2541,6564,1816,1336,4238,33.669601,-86.817617
1290,341.8385357707855,1968.0,38,6,5,6.0,7622,316.42580230857936,8589,6686,2541,6564,126,869,4238,33.559,-86.815
1290,107.17842339512124,1969.0,180,10,5,6.0,7622,108.85846071655718,8589,6686,2541,6564,1593,1700,4238,33.521,-86.8066
1290,206.6968606867854,2003.0,116,2,5,6.0,7622,355.8356560225632,8589,6686,1120,6564,1816,1700,4238,33.455361,-86.962474
1290,259.195716708657,2011.0,1605,3,5,6.0,7622,261.1503587944924,8589,6686,2541,6564,1593,1700,4238,34.015078,-84.608278
1290,167.91428593070168,2002.0,38,1,2,6.0,7622,279.43425936965235,200,433,2134,249,1593,869,4238,33.6582,-87.336
1290,652.8084218057758,2017.0,1371,33,2,6.0,7622,254.208058868016,8589,6686,1120,6564,1593,1700,4238,33.521,-86.8066
1290,727.3836468276528,2016.0,421,1,3,6.0,447,303.7124675259648,8589,6686,3088,6564,1096,1700,4238,37.4011,-77.4615
1290,985.9547279863643,2021.0,1371,1,3,6.0,7622,28.036335380406296,8589,6686,1120,6564,306,41,4238,37.4011,-77.4615
1290,665.1759805345138,1998.0,38,1,2,6.0,7622,120.71194270245542,8589,6686,1120,6564,260,1336,4238,37.4011,-77.4615
1290,786.4413782259917,1999.0,343,1,3,6.0,7622,119.09231052921423,8589,433,1120,6564,126,1115,4238,37.4011,-77.4615
1290,158.992553284127,2004.0,153,9,5,6.0,7622,349.7679101909644,8589,6686,1120,6564,1854,2026,4238,33.455361,-86.962474
1290,326.9794804421453,2007.0,357,2,2,8.0,7622,372.4405784974477,8589,6686,3088,6564,1593,1700,4238,33.2663,-86.902
1290,0.0,2012.0,1605,21,5,6.0,7622,297.2610272798504,8589,6686,3088,6564,1593,1700,4238,35.2507,-87.3526
1290,478.9420655538506,2019.0,696,46,1,4.0,7622,181.83280454773234,8589,6686,2134,6564,1816,1700,4238,34.0025,-84.4633
1290,400.8383526498049,2012.0,696,67,1,4.0,7622,211.60907842002396,8589,6686,2134,6564,1816,869,4238,34.0025,-84.4633
1290,428.07538739682735,2018.0,266,43,1,4.0,7622,185.25609552221542,8589,6686,2134,6564,257,2026,4238,34.0025,-84.4633
1290,643.0273456957524,2016.0,696,9,2,8.0,7622,227.96328890901754,8589,6686,2541,6564,1096,1700,4238,34.0025,-84.4633
1290,309.34919572618395,2007.0,696,67,5,6.0,7622,215.14376204410988,8589,6686,2134,6564,1816,174,4238,34.0025,-84.4633
1290,326.9579032891499,2006.0,169,4,5,4.0,7622,240.9275911158099,8589,6686,2134,6564,1816,2026,4238,34.0025,-84.4633
1290,526.2787746732753,2017.0,421,27,1,6.0,7622,196.21816868695322,8589,6686,2541,6564,1854,2026,4238,34.0025,-84.4633
1290,524.904295920532,2011.0,1605,1,1,8.0,7622,290.9505747510456,8589,6686,3088,6564,1593,2026,4238,34.982443,-88.464918
1290,351.965909011632,2015.0,696,6,0,4.0,7622,276.27563378554896,8589,6686,2134,6564,1816,1700,4238,33.5066,-86.7428
1290,665.1759805345138,2014.0,357,41,0,8.0,7622,288.24614331286097,8589,6686,3088,1262,764,1336,4238,33.384664,-86.737847
1290,351.965909011632,2009.0,182,7,0,6.0,7622,307.6223691571697,8589,6686,2134,6564,1854,1700,4238,33.5066,-86.7428
1290,852.2355817429292,2014.0,357,2,0,8.0,447,300.67785390795,8589,6686,3088,1262,764,1336,4238,33.384664,-86.737847
1290,493.60138720022604,2015.0,103,11,1,6.0,7622,242.76990238628193,8589,1764,2134,6564,1816,2026,4238,34.2056,-86.85834
